HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;WGS84 Y
14101;Mitterfischen;Mitterfischen;de:09190:41381;47,9333872;11,1552342
14102;Abzw. Staatsstr.;Aidenried;de:09190:41382;47,9428357;11,1520901
14103;Haus Naderer;Aidenried;de:09190:41383;47,950321;11,1507786
14104;Schule;Pähl;de:09190:41385;47,9065551;11,1780874
14105;Wörth Kirche;Peißenberg;de:09190:41386;47,7866614;11,0637678
14106;Rathaus;Peißenberg;de:09190:41387;47,7994374;11,0646571
14107;Untermühle;Peißenberg;de:09190:41388;47,809761;11,0958736
14108;Kriegerdenkmal;Peißenberg;de:09190:41389;47,8020985;11,0759399
14109;Krankenhaus;Peißenberg;de:09190:41390;47,8001857;11,0707477
14110;Böbinger Straße;Peißenberg;de:09190:41391;47,7840901;11,0554763
14111;Wörther Straße;Peißenberg;de:09190:41392;47,7885445;11,0686187
14112;Feuerwehrhaus;Steingaden (Obb);de:09190:8112;47,7000613;10,8571642
14113;Sonnenstraße;Peißenberg;de:09190:41393;47,7882367;11,0595098
14114;Obere Au;Peißenberg;de:09190:41394;47,7792973;11,0525119
14115;Wieskirche;Wies (Kr WM);de:09190:8115;47,6828462;10,8994839
14116;Ruprich;Peißenberg;de:09190:41396;47,7927631;11,0631749
14117;Schongauer-/Rigistr.;Peißenberg;de:09190:41398;47,7833416;11,0455679
14118;Abzw. Hirschberg;Unterhirschberg (Obb);de:09190:41399;47,8961304;11,1872682
14119;Vorderfischen;Vorderfischen;de:09190:41400;47,9281447;11,1552522
14120;Fischen Süd;Vorderfischen;de:09190:41401;47,9261523;11,1565817
14121;Grillo;Peißenberg;de:09190:41402;47,7839271;11,0499786
14122;Schongauer Straße;Peißenberg;de:09190:41404;47,7887316;11,0587103
14123;Quellenweg;Hohenpeißenberg;de:09190:41405;47,8022071;10,9988825
14124;Rathaus;Hohenpeißenberg;de:09190:41406;47,7962271;11,0042993
14125;Münchner-/Birkenriedstraße;Peiting;de:09190:41407;47,8036612;10,9336378
14126;Angermoosstraße;Peiting;de:09190:41409;47,7953943;10,9288588
14127;Pater-Schelle-Straße;Peiting;de:09190:41410;47,7967461;10,9360094
14128;Hauser Straße;Peiting;de:09190:41411;47,7953038;10,9426928
14129;Schönriedlstraße;Peiting;de:09190:41412;47,7904818;10,9419203
14130;V-Markt;Peiting;de:09190:41413;47,7880737;10,9274215
14131;Kapelle;Peiting;de:09190:41414;47,7931976;10,929793
14132;Azamstraße;Peiting;de:09190:41415;47,7938072;10,9266579
14133;Meierstraße;Peiting;de:09190:41416;47,7949236;10,9216184
14134;Schongauer Straße;Peiting;de:09190:41417;47,8026536;10,9203697
14135;Bergwerkstraße;Peiting;de:09190:41418;47,7897455;10,9358477
14136;Gewerbegebiet Süd;Peiting;de:09190:41419;47,7861182;10,9429444
14137;Bergstraße;Peiting;de:09190:41420;47,7916768;10,917522
14138;Birkenriedstraße;Peiting;de:09190:41423;47,8001072;10,9299996
14139;Hausen;Hausen (Peiting);de:09190:41425;47,8045663;10,9449296
14140;Hohenbrand;Hohenbrand (Kr WM);de:09190:41426;47,8010787;10,9753646
14141;Lamprecht;Lamprecht;de:09190:41427;47,7659185;10,9023675
14142;Kurzenried;Kurzenried;de:09190:41433;47,7750715;10,9055744
14143;Ramsau;Ramsau (Kr WM);de:09190:41434;47,7732905;10,9377521
14144;Steigenberg;Penzberg;de:09190:41435;47,7637447;11,3632212
14145;Riedlestraße;Deutenhausen (Weilheim);de:09190:41437;47,8265603;11,1792552
14146;Mittelschule;Penzberg;de:09190:41438;47,7481876;11,3754562
14147;Henlestr./E-Center;Penzberg;de:09190:41440;47,7547589;11,3827416
14148;Heimstättensiedlung;Penzberg;de:09190:41441;47,7664801;11,3811336
14149;Neue Heimat;Penzberg;de:09190:41442;47,7661963;11,3836758
14150;Im Dittenried;Penzberg;de:09190:41457;47,7419295;11,3600591
14151;An der Freiheit;Penzberg;de:09190:41464;47,7540341;11,3850502
14152;Kirnberg;Penzberg;de:09190:41472;47,7669691;11,3525133
14153;Haselbergstr.;Penzberg;de:09190:41473;47,7625371;11,3837387
14154;Altenheim;Penzberg;de:09190:41474;47,7658279;11,3570947
14155;Gasthof Neuwirt;Polling (Kr Weilheim);de:09190:41481;47,8134772;11,1328392
14156;Hofmarkstraße;Polling (Kr Weilheim);de:09190:41482;47,8109434;11,1328931
14157;West;Polling (Kr Weilheim);de:09190:41483;47,8075408;11,1234429
14158;Gewerbegebiet Achalaich;Polling (Kr Weilheim);de:09190:41484;47,8207339;11,1331896
14159;Wölfl;Penzberg;de:09190:41487;47,7633281;11,3758605
14160;Etting;Etting (Polling);de:09190:41488;47,7984357;11,1645138
14161;Böbinger Straße;Weilheim (i OB);de:09190:41489;;
14162;Maibaum;Polling (Kr Weilheim);de:09190:41490;47,8112209;11,1314109
14163;Penzberg Nonnenwald/Oberanger;Penzberg;de:09190:41491;;
14164;Oderding;Oderding;de:09190:41492;47,8194672;11,1116659
14165;Längenlaich;Längenlaich;de:09190:41493;47,8130489;11,1523057
14166;Premer Straße;Gründl (Kr WM);de:09190:41495;47,6957082;10,8020256
14167;Angerweg;Prem (Oberbay);de:09190:41496;47,6822898;10,8050709
14168;Sportplatz;Raisting (Obb);de:09190:41498;47,9123116;11,1162294
14169;Kirche;Raisting (Obb);de:09190:41499;47,9119082;11,1085937
14170;Helmau;Helmau;de:09190:41502;47,6921589;10,8045319
14171;Ammermühle;Rottenbuch (Kr WM);de:09190:41503;47,7360333;10,9748166
14172;Klosterhof;Rottenbuch (Kr WM);de:09190:41504;47,7336891;10,9660221
14173;Alte Post;Rottenbuch (Kr WM);de:09190:41505;47,7325834;10,9637134
14174;Campingplatz;Rottenbuch (Kr WM);de:09190:41506;47,7286439;10,9665072
14175;Achen;Achen (Kr WM);de:09190:41509;47,7172526;10,9727325
14176;Krummengraben;Krummengraben;de:09190:41510;47,7499815;10,9390906
14177;Ort;Schönberg (Kr WM);de:09190:41511;47,7197426;10,9899532
14178;Peitinger Straße;Schongau;de:09190:41512;47,8087112;10,9064997
14179;Rathaus;Schongau;de:09190:41514;47,8122586;10,896744
14180;Spinne;Schongau;de:09190:41515;47,8140081;10,8936089
14181;Waldfriedhof;Schongau;de:09190:41517;47,8093326;10,8865841
14182;Richard-Wagner-Ring;Schongau;de:09190:41518;47,8177783;10,8842664
14183;Reitschule;Schongau;de:09190:41519;47,830613;10,902628
14184;Kreiskrankenhaus Abzw.;Schongau;de:09190:41520;47,8239548;10,9009751
14185;Adalbert-Keis-Straße;Schongau;de:09190:41521;47,8217171;10,898873
14186;Augsburger Straße;Schongau;de:09190:41522;47,8162039;10,8949833
14187;Berufsschule;Schongau;de:09190:41523;47,8202936;10,8942647
14188;Volksfestplatz;Schongau;de:09190:41524;47,8082406;10,897283
14189;Marktoberdorfer Straße;Schongau;de:09190:41525;47,8101953;10,8915517
14190;Rößlekeller;Schongau;de:09190:41526;47,807758;10,885039
14191;Europaplatz;Schongau;de:09190:41527;47,8201066;10,8984328
14192;Süd;Schönberg (Kr WM);de:09190:41528;47,7157356;10,9869079
14193;Kreisverkehr;Schongau;de:09190:41529;47,8070943;10,877026
14194;Schmauzenberg;Schmauzenberg;de:09190:41531;47,7445573;10,938866
14195;Eisenrain Abzw.;Eisenrain;de:09190:41535;47,8311799;11,2685837
14196;Schwabbruck;Schwabbruck (Kr WM);de:09190:41536;47,8272478;10,8357215
14197;Post;Schwabsoien;de:09190:41537;47,834177;10,8309783
14198;West;Schwabsoien;de:09190:41538;47,8346533;10,8269449
14199;Gartenweg;Sachsenried (Obb);de:09190:41539;47,8357508;10,7964741
14200;Feuerwehrhaus;Sachsenried (Obb);de:09190:41540;47,8325789;10,7904194
14201;Bahnhof;Sachsenried (Obb);de:09190:41541;47,8272418;10,7797834
14202;Magnetsried;Magnetsried;de:09190:41545;47,8250826;11,2333607
14203;Jenhausen Abzw.;Jenhausen;de:09190:41546;47,8309205;11,2484165
14204;Oppenried;Oppenried (Kr WM);de:09190:41547;47,8323317;11,2560522
14205;Schmitten Abzw.;Schmitten (Seeshaupt);de:09190:41548;47,832597;11,2648017
14206;Hübschmühle;Hübschmühle;de:09190:41549;47,82846;11,2435746
14207;Jenhausen;Jenhausen;de:09190:41550;47,8357267;11,2409874
14208;Butzau;Butzau;de:09190:41559;47,7399239;10,8844191
14209;Kellershof;Kellershof (Kr WM);de:09190:41560;47,7567096;10,8998252
14210;Ilgen;Ilgen;de:09190:41561;47,7197063;10,8887041
14211;Langau;Langau (Kr WM);de:09190:41563;47,7006719;10,8953067
14212;Lauterbach;Lauterbach (Kr WM);de:09190:41564;47,7108398;10,8794874
14213;Gymnasium;Weilheim (i OB);de:09190:41568;47,8355639;11,1435022
14214;Schützenstraße;Weilheim (i OB);de:09190:41569;47,8418769;11,1419751
14215;Unterengen;Unterengen;de:09190:41570;47,7326378;10,8853624
14216;Ludwig-Thoma-Straße;Weilheim (i OB);de:09190:41572;47,8535182;11,1531591
14217;Unterer Graben;Weilheim (i OB);de:09190:41573;47,8397968;11,1400347
14218;Hallenbad;Weilheim (i OB);de:09190:41574;47,8359438;11,1397832
14219;Pollinger Straße;Weilheim (i OB);de:09190:41575;47,8309809;11,1381303
14220;Hochlandhalle;Weilheim (i OB);de:09190:41577;47,8438485;11,1331536
14221;Weilheim West;Weilheim (i OB);de:09190:41578;47,8461154;11,1250059
14222;Lechbrucker Straße;Gründl (Kr WM);de:09190:14222;47,6971895;10,8032653
14223;Friedhof;Weilheim (i OB);de:09190:41580;47,8419192;11,1507606
14224;Waisenhausstraße;Weilheim (i OB);de:09190:41581;47,8336222;11,1423524
14225;Römerstraße;Weilheim (i OB);de:09190:41583;47,839236;11,1502845
14226;Am Weidenbach;Weilheim (i OB);de:09190:41584;47,8334654;11,1608307
14227;Hardtschule;Weilheim (i OB);de:09190:41585;47,8422206;11,1545425
14228;Abzw. Landvolkshochschule;Wies (Kr WM);de:09190:41586;47,6905807;10,8967081
14229;Berufsschule;Weilheim (i OB);de:09190:41587;47,8456391;11,1487574
14230;Mittlerer Graben;Weilheim (i OB);de:09190:41589;47,840255;11,1441131
14231;Realschule;Weilheim (i OB);de:09190:41590;47,8358292;11,1416158
14233;Firma Bauer;Weilheim (i OB);de:09190:41593;47,8509261;11,1394778
14234;Firma Zarges;Weilheim (i OB);de:09190:41594;47,8491297;11,1460085
14235;Mittelschule;Weilheim (i OB);de:09190:41596;47,8366191;11,146287
14236;Altvaterstraße;Lichtenau (Weilheim);de:09190:41598;47,8599617;11,0813209
14237;Abzw. Sudetenstraße;Lichtenau (Weilheim);de:09190:41599;47,8628487;11,0749518
14238;Haarsee Abzw.;Hirschberg (a Haarsee);de:09190:41600;47,8190812;11,2133373
14239;Deutenhausen;Deutenhausen (Weilheim);de:09190:41601;47,8275614;11,176129
14240;Marnbach;Marnbach;de:09190:41602;47,8223805;11,1891456
14241;Gossenhofen;Gossenhofen;de:09190:41603;47,8112692;11,1938348
14242;Dorfstraße;Unterhausen (Weilheim);de:09190:41604;47,861131;11,1552522
14243;Abzw. Waitzacker;Weilheim (i OB);de:09190:41605;47,8478758;11,112699
14244;Tankenrain;Tankenrain;de:09190:41606;47,8498591;11,1034374
14245;Hahnenbühel;Tankenrain;de:09190:41607;47,8545731;11,0949752
14246;Wessobrunn;Wessobrunn;de:09190:41608;47,873497;11,0238197
14247;Kloster;Wessobrunn;de:09190:41609;47,8771063;11,0244485
14249;Edenhof;Forst (Wessobrunn);de:09190:41611;47,858033;11,0352103
14250;Abzw. Wolfhof;Forst (Wessobrunn);de:09190:41612;47,8533314;11,0346983
14251;Wolfhof;Forst (Wessobrunn);de:09190:41613;47,8504559;11,0340515
14252;Schule;Forst (Wessobrunn);de:09190:41614;47,8457778;11,0306289
14253;Forst Abzw .Schlitten;Forst (Wessobrunn);de:09190:41615;;
14254;Haid West;Haid (Wessobrunn);de:09190:41617;47,8875168;11,0213314
14255;Haid;Haid (Wessobrunn);de:09190:41618;47,8847999;11,0238287
14256;Paterzell;Paterzell;de:09190:41619;47,8537714;11,0508769
14257;Moosmühle;Paterzell;de:09190:41620;47,8486896;11,057758
14258;Schellschwang;Schellschwang;de:09190:41621;47,8978469;11,0188161
14259;Schönwag;Schönwag;de:09190:41622;47,8631078;11,0386509
14260;Weilheimer Str.;Wielenbach;de:09190:41623;47,8687908;11,160696
14261;Rathaus;Wielenbach;de:09190:41624;47,8740634;11,1589443
14262;Schule;Wielenbach;de:09190:41625;47,8726052;11,1612619
14263;Blaik;Paterzell;de:09190:41626;47,8441077;11,0589618
14264;B 2 Abzw. Wilzhofen;Wielenbach;de:09190:41627;47,8720509;11,1703349
14265;Abzw. Hardtsiedlung;Wielenbach;de:09190:41628;47,8716592;11,1711703
14266;Bauerbach;Bauerbach (Wielenbach);de:09190:41629;47,8597387;11,2307197
14267;Zellsee;Zellsee;de:09190:41630;47,870466;11,0574257
14268;Weghaus;Weghaus (Weilheim);de:09190:41631;47,8698514;11,0659686
14269;Bahnhofstraße;Wilzhofen;de:09190:41632;47,8758891;11,1789408
14270;Ortsmitte;Wilzhofen;de:09190:41633;47,8782269;11,1823634
14271;Am Spatzenberg;Wilzhofen;de:09190:41634;47,8816973;11,1840791
14272;Bahnhofstraße;Haunshofen;de:09190:41635;47,8753288;11,2195626
14273;Ried;Ried (Kr WM);de:09190:41771;47,7274535;10,7826131
14274;Lindenstraße;Weilheim (i OB);de:09190:43040;47,8458139;11,15483
14275;Krankenhaus;Weilheim (i OB);de:09190:43041;47,8375538;11,1451282
14276;Krottenhill;Krottenhill;de:09190:43042;47,7976513;10,7577926
14277;Tannenberg;Tannenberg (Obb);de:09190:43043;47,7819473;10,7838707
14278;Bernried;Bernried (Burggen);de:09190:43044;47,7880496;10,7963932
14279;Rathausplatz;Weilheim (i OB);de:09190:69382;;
14280;Moos;Moos (Rottenbuch);de:09190:43534;47,7375014;10,9455944
14281;Schongauer-/Wörther Str.;Peißenberg;de:09190:43620;47,7919062;11,0632108
14282;Schächen;Hohenpeißenberg;de:09190:43623;47,7943563;11,007111
14283;Lechenbauerstraße;Schongau;de:09190:43624;47,8107323;10,8931238
14284;Einkaufsmarkt;Mitterfischen;de:09190:43732;47,9302695;11,1551534
14288;Ludwig-März-Straße;Penzberg;de:09190:43740;;
14289;Stadthalle;Penzberg;de:09190:43741;;
14290;Bgm.-Rummer-Straße;Penzberg;de:09190:43742;;
14291;Hochreuther Straße;Peißenberg;de:09190:43806;47,7845971;11,0500595
14292;Zellerweg;Peißenberg;de:09190:43807;47,7864562;11,0542905
14293;Einkaufspark;Peißenberg;de:09190:43808;47,7910492;11,0550182
14294;Westendstraße;Peißenberg;de:09190:43809;47,7853456;11,0478945
14295;B.-Schratzlseer-Str.;Peißenberg;de:09190:43810;47,7841022;11,0535629
14296;Böhmerwaldstraße;Peißenberg;de:09190:43811;47,7872649;11,0705141
14297;Kindergarten;Peißenberg;de:09190:43812;47,7850015;11,0722119
14298;Föhrenstraße;Peißenberg;de:09190:43813;47,7818024;11,0715831
14299;Moosleite/Bahnhof;Peißenberg;de:09190:43814;47,7971444;11,0621508
14300;Peißenberg Richthofenstraße;Peißenberg;de:09190:43815;;
14301;Weilheim BFZ (deakt.);Weilheim (i OB);de:09190:43816;;
14303;Äußerer Westen;Schongau;de:09190:43862;47,8050852;10,8624284
14304;Untermaxkron;Maxkron;de:09190:43863;;
14305;Penzberg Karlstr./Gymnasium;Penzberg;de:09190:43872;;
14306;Dr.-G.-Näher-Str.;Penzberg;de:09190:43873;47,766945;11,3549657
14307;Roche West;Penzberg;de:09190:43874;47,7740573;11,3705065
14308;Rewe;Penzberg;de:09190:43876;47,7514492;11,3831189
14309;Rathaus;Hohenfurch;de:09190:45001;47,8487198;10,8965733
14310;Schule;Altenstadt (Obb);de:09190:45002;47,8218136;10,8686627
14311;Staltannen;Staltannen;de:09190:45003;47,7168054;10,8844281
14312;Promberg;Promberg (Obb);de:09190:45009;;
14313;Christkönigkirche;Penzberg;de:09190:45012;47,7527658;11,3772888
14314;Kreiskrankenhaus;Schongau;de:09190:46008;47,8248052;10,9009032
14315;Weilheim Bf/Am Öferl;Weilheim (i OB);de:09190:46020;47,8444936;11,1415619
14316;Murnauer Straße;Weilheim (i OB);de:09190:46592;47,8365166;11,1424332
14317;Schwaig;Promberg (Obb);de:09190:47008;;
14318;Ruhe;Ruhe;de:09190:47036;47,7414221;10,9867552
14319;Bergblick;Prem (Oberbay);de:09190:47042;47,6784795;10,8045858
14320;Aidenried;Aidenried;de:09190:47069;47,9423603;11,1571207
14321;Kirche St. Johann;Peißenberg;de:09190:47088;47,8028768;11,0817251
14322;Obere Straße;Peiting;de:09190:47098;47,7968728;10,9213758
14323;West;Tauting;de:09190:47104;47,7438022;11,1717992
14324;Hardtstraße;Marnbach;de:09190:47118;47,8227967;11,1898284
14325;Franziskusweg;Weilheim (i OB);de:09190:47120;47,8301426;11,1360552
14327;Krottenkopfstraße;Weilheim (i OB);de:09190:47122;47,8316864;11,1493054
14330;Schule;Haunshofen;de:09190:47186;47,87231;11,2224102
14331;Kaiser-Heinrich-Straße;Polling (Kr Weilheim);de:09190:47187;47,8089827;11,1246376
14332;Abzwg. Südstraße;Antdorf;de:09190:47188;47,7492687;11,3051361
14333;Penzberg Wellenbad;Penzberg;de:09190:47189;;
14334;Feuerwehrhaus;Forst (Wessobrunn);de:09190:47191;47,8472186;11,0321381
14335;Gut Osterwald;Osterwald (Kr WM);de:09190:47195;47,7684665;11,0286886
14336;Mittelschule;Peiting;de:09190:47197;47,7940606;10,9254452
14337;Oberhof;Oberhof (Penzberg);de:09190:47249;;
14338;Nantesbuch;Nantesbuch (b Penzberg);de:09190:47250;;
14339;Förderzentrum;Weilheim (i OB);de:09190:14339;47,8375115;11,1461612
14341;Oderdinger Str.;Weilheim (i OB);de:09190:47274;47,8338272;11,1385256
14342;Dietlhofer See;Weilheim (i OB);de:09190:47275;47,8557425;11,157471
14343;Birkländer Straße;Schongau;de:09190:47292;47,8130368;10,919696
14344;Peißenberg Fendter Straße;Peißenberg;de:09190:48859;;
14345;Peißenberg Ludwigstraße;Peißenberg;de:09190:48860;;
14346;Peißenberg Kirnbergl;Peißenberg;de:09190:48862;;
14347;Peißenberg Evangelische Kirche;Peißenberg;de:09190:48863;;
14348;Weilheim Kreisverkehr Töllern (deakt.);Weilheim (i OB);de:09190:49047;;
14349;Waldweg;Seeshaupt;de:09190:49068;47,8325307;11,2809445
14350;Schule;Habach (Obb);de:09190:59012;47,7296892;11,2774231
14351;Steingädele;Steingädele;de:09190:59013;47,6959258;10,8305292
14352;Oberer Ammerhof;Ammerhof;de:09190:69156;47,9058927;11,1483262
14353;V-Markt;Schongau;de:09190:69236;47,8176033;10,9026998
14354;Heimstättenstraße;Schongau;de:09190:69237;47,8171871;10,8954684
14355;Münztor;Schongau;de:09190:69238;47,8148345;10,8968608
14356;Altenstadter Straße;Schongau;de:09190:69239;47,8157273;10,8931507
14357;Wilhelm-Köhler-Straße;Schongau;de:09190:69240;47,8174465;10,8911385
14358;Schönlinder Straße;Schongau;de:09190:69241;47,8206374;10,8852725
14359;Beethovenstr./J.-S.-Bach-Str.;Schongau;de:09190:69242;47,8153473;10,8838532
14360;Beethoven-/Gg.-Fr.-Händel-Str.;Schongau;de:09190:69243;47,813073;10,8842305
14361;Pöllandt-/Fr.-Ebert-Straße;Schongau;de:09190:69244;47,8101591;10,8844371
14362;Oskar-von-Miller-Straße;Schongau;de:09190:69245;47,8089706;10,8835657
14363;Burggener Straße;Schongau;de:09190:69246;47,8082286;10,8765139
14364;Zugspitzstraße/Schnaidbergweg;Schongau;de:09190:69247;47,8051515;10,8758402
14365;Säulingstraße/Zugspitzstraße;Schongau;de:09190:69248;47,8004572;10,8784992
14366;Säulingstraße/Lerchenstraße;Schongau;de:09190:69249;47,803444;10,8815086
14367;Martina-Hoerbiger-Straße;Schongau;de:09190:69250;47,8046206;10,8865391
14368;Im Forchet/Amselstraße;Schongau;de:09190:69251;47,8066297;10,8869703
14369;Marktoberdorfer-/Colmarer Str.;Schongau;de:09190:69252;47,8077278;10,8889915
14370;Hermann-Ranz-Straße;Schongau;de:09190:69253;47,8150999;10,9011727
14371;Märchenwald;Schongau;de:09190:69255;47,8120293;10,9170549
14372;Wanderhofstr.;Herzogsägmühle;de:09190:69256;47,821126;10,933548
14373;Verwaltung;Herzogsägmühle;de:09190:69257;47,8177722;10,938866
14374;Kirche/Siedlung;Herzogsägmühle;de:09190:69258;47,8245096;10,937824
14375;Säge;Birkland;de:09190:69259;47,8505042;10,9605334
14376;Ried;Birkland;de:09190:69260;47,8581897;10,9498883
14377;Aich;Aich (Peiting);de:09190:69261;47,8649942;10,9424772
14378;Eselsberg;Eselsberg (Obb);de:09190:69262;47,8726414;10,9412915
14379;Lechvorstadt;Schongau;de:09190:69267;47,8102677;10,9019902
14382;In der Au;Weilheim (i OB);de:09190:69346;47,8374452;11,1339531
14386;Prälatenweg;Weilheim (i OB);de:09190:69351;47,8308361;11,1401425
14387;Ammerschule;Weilheim (i OB);de:09190:69367;47,8402912;11,1365762
14388;Herzogstandstraße;Weilheim (i OB);de:09190:69368;47,8315718;11,1438166
14389;Weinhartstraße;Weilheim (i OB);de:09190:69369;47,8330794;11,1454695
14390;Töllernkreisel;Weilheim (i OB);de:09190:69370;47,8486595;11,1475986
14392;Buchheim-Museum Parkplatz;Adelsried (Bernried);de:09190:69372;;
14393;Klinik Höhenried Haupteingang;Adelsried (Bernried);de:09190:69373;;
14394;Stadtwerke;Weilheim (i OB);de:09190:69383;;
14395;Kirschbaumstraße;Marnbach;de:09190:69385;;
14399;Andreas-Schmidtner-Str.;Weilheim (i OB);de:09190:69646;47,8408881;11,1554858
14404;Schießstattweg;Weilheim (i OB);de:09190:69654;47,8436616;11,137753
14405;Zimmermannstraße;Weilheim (i OB);de:09190:69655;47,8465615;11,1385435
14406;Merckstraße;Weilheim (i OB);de:09190:69656;47,8489308;11,1381483
14407;Weilheim Bf West/Fischerried;Weilheim (i OB);de:09190:69657;47,8470378;11,142038
14408;Martin-Raith-Str.;Unterhausen (Weilheim);de:09190:69658;47,8579365;11,1548569
14409;Unterhausen Am Anger;Unterhausen (Weilheim);de:09190:69659;;
14410;Kindergarten;Unterhausen (Weilheim);de:09190:69660;47,861818;11,1517847
14411;Ludwig-Thoma-Straße (deakt.);Weilheim (i OB);de:09190:69661;;
14412;Einkaufspark;Weilheim (i OB);de:09190:69662;47,8514988;11,1514972
14413;Kanalstraße;Weilheim (i OB);de:09190:69664;47,8450784;11,132974
14415;Frühlingstraße;Weilheim (i OB);de:09190:69666;47,8470076;11,1327314
14417;Schwattachweg;Weilheim (i OB);de:09190:69668;47,8472427;11,1296233
14418;Tankenrainer Straße;Weilheim (i OB);de:09190:69669;47,8458622;11,1290843
14419;Zieglerstraße;Weilheim (i OB);de:09190:69670;47,8440354;11,1304677
14421;Am Frischanger;Weilheim (i OB);de:09190:69674;47,842504;11,1290843
14422;Ammerstraße;Weilheim (i OB);de:09190:69675;47,8427994;11,1318152
14423;Trifthofstraße;Weilheim (i OB);de:09190:69676;47,8305105;11,1335759
14425;St.-Anna-Weg;Weilheim (i OB);de:09190:69678;47,8322231;11,1351569
14427;Weilheim Böbinger Straße (deakt.);Weilheim (i OB);de:09190:69680;;
14429;Röntgenstraße;Weilheim (i OB);de:09190:69682;47,8345267;11,1440592
14430;Obere Stadt;Weilheim (i OB);de:09190:69683;47,8381688;11,1483711
14431;An der Bärenmühle;Weilheim (i OB);de:09190:69684;47,8371739;11,1534556
14432;Am Hardtfeld;Weilheim (i OB);de:09190:69685;47,8372281;11,1563841
14434;Narbonner Ring;Weilheim (i OB);de:09190:69687;47,8391335;11,1578843
14435;Kinderbetreuungszentrum;Weilheim (i OB);de:09190:69688;47,8413162;11,1588904
14436;Ahornstraße;Weilheim (i OB);de:09190:69689;47,8450663;11,1582436
14438;Buchenstraße;Weilheim (i OB);de:09190:69691;47,8436375;11,1530513
14439;Nonnenwaldstraße;Penzberg;de:09190:41439;47,7590467;11,3806934
14440;Kaltenmoserstraße;Weilheim (i OB);de:09190:69693;47,8441801;11,148937
14441;Huttenried;Huttenried;de:09190:69694;47,8054773;10,8191116
14442;Gewerbegebiet;Pähl;de:09190:69697;47,9018037;11,1801355
14443;Robert-Koch-Straße;Peißenberg;de:09190:69713;47,7942839;11,0632288
14444;Bürgerheim;Weilheim (i OB);de:09190:69714;47,8419915;11,1426309
14445;Schnaidberg;Krummengraben;de:09190:79012;47,754632;10,9401955
14446;Wankstraße;Penzberg;de:09190:41446;47,7626518;11,3597896
14447;Heiglhof;Penzberg;de:09190:41447;47,7587326;11,3566365
14448;ESV-Platz;Penzberg;de:09190:41448;47,7576879;11,3632032
14449;Friedhof;Penzberg;de:09190:41449;47,7571444;11,3684134
14450;Seeshaupter Str/Hörbiger;Penzberg;de:09190:41459;47,7617279;11,366536
14451;Bichler Str.;Penzberg;de:09190:41451;47,7494983;11,3826697
14452;Seeshaupter Str./Friedhof;Penzberg;de:09190:41456;47,7576456;11,3712701
14453;Im Wiesfeld;Penzberg;de:09190:43875;47,7664619;11,3790944
14454;Heinz;Penzberg;de:09190:41468;47,7638655;11,3831278
14455;Straße des 28. April 1945;Penzberg;de:09190:41356;47,7513586;11,3847448
14456;Christianstraße;Penzberg;de:09190:41460;47,7540643;11,3727523
14457;Birkenstraße;Penzberg;de:09190:41454;47,7614682;11,3718809
14458;In der Au;Penzberg;de:09190:41458;47,7454513;11,368099
14459;Sindelsdorfer Straße;Penzberg;de:09190:41476;47,7426786;11,3635805
14460;Unterriedern;Riedern (Kr WM);de:09190:41556;47,7373262;11,3572025
14461;Füllersried;Sindelsdorf;de:09190:41555;47,7301243;11,3480666
14462;Sindelsdorf;Sindelsdorf;de:09190:41554;47,7244865;11,33346
14464;Tauting Abzw.;Tauting;de:09190:79045;47,7427934;11,1679813
14465;Nelkenstraße;Penzberg;de:09190:41465;47,7610395;11,356367
14466;Oberlandschule;Weilheim (i OB);de:09190:79046;47,8510829;11,1467991
14467;Grundelsberg;Grundelsberg;de:09190:79052;47,718969;10,7889102
14468;Mühleck;Mühleck;de:09190:43739;47,7050549;11,3241445
14469;Bahnübergang;Penzberg;de:09190:41470;47,7491963;11,3729948
14470;Am Reiterweg;Altenstadt (Obb);de:09190:79102;47,8316623;10,8563917
14471;Reisgang;Reisgang (Kr WM);de:09190:90501;;
14472;Riedhof;Riedhof (Bernbeuren);de:09190:90502;;
14474;Industriegebiet Ost;Schongau;de:09190:90504;;
14476;Antdorfer Straße;Marnbach;de:09190:14476;47,8208545;11,1895858
14486;Schönmühl;Schönmühl;de:09190:41486;47,7413919;11,4127183
15000;Sebastianskirche;Garmisch-Partenkirchen;de:09180:30001;47,495065;11,1083422
15001;Bichl;Wallgau;de:09180:42977;47,5279331;11,2840796
15002;Rathaus;Wallgau;de:09180:42976;47,5201139;11,282256
15003;Alpenhof;Wallgau;de:09180:42975;47,5164252;11,2824177
15004;Nord;Krün;de:09180:69319;47,5095933;11,2791658
15005;Ortsmitte;Krün;de:09180:42868;47,505995;11,2783124
15006;Süd;Krün;de:09180:42866;47,5000478;11,278007
15007;Isarhorn;Mittenwald;de:09180:42896;47,4728216;11,2781777
15008;Kasernen;Mittenwald;de:09180:42875;47,4557685;11,2738837
15009;Partenkirchner Straße;Mittenwald;de:09180:47190;47,4480539;11,2658797
15010;Geigenbauschule;Mittenwald;de:09180:42874;47,4448037;11,2631129
15011;Schmalensee;Am Schmalensee;de:09180:42895;47,46432;11,2611187
15012;Barmsee/Tennsee;Barmsee;de:09180:42869;47,4959936;11,2582979
15013;Gerold;Gerold;de:09180:42870;47,4894564;11,2159783
